mstr_item_id,name_combi,number,name,nickname,ranking,lbs_per_service,commodity_id,name_commodity,category_id,name_category,fa_31_cat_id,name_fa_31_cat,group_generic,dummy_is_fresh,group_fresh,group_food,family_id,name_family
169,APPLES Jonathan,4148,Jonathan,Jonathan,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
170,APPLES Jonathan,4149,Jonathan,Jonathan,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
171,APPLES Jonathan,4150,Jonathan,Jonathan,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
172,APPLES Jonathan,4151,Jonathan,Jonathan,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
173,APPLES McIntosh,4152,McIntosh,McIntosh,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
174,APPLES McIntosh,4153,McIntosh,McIntosh,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
175,APPLES McIntosh,4154,McIntosh,McIntosh,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
176,APPLES Paulared,4155,Paulared,Paulared,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
177,APPLES Gravenstein,4156,Gravenstein,Gravenstein,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
178,APPLES Paulared,4157,Paulared,Paulared,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
179,APPLES Gravenstein,4158,Gravenstein,Gravenstein,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
180,APPLES Pippin,4160,Pippin,Pippin,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
181,APPLES Pippin,4162,Pippin,Pippin,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
182,APPLES Red Delicious,4167,Red Delicious,Red Delicious,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
183,APPLES Red Delicious,4168,Red Delicious,Red Delicious,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
184,APPLES Rome,4169,Rome,Rome,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
185,APPLES Rome,4170,Rome,Rome,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
186,APPLES Rome,4171,Rome,Rome,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
187,APPLES Rome,4172,Rome,Rome,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
188,APPLES Royal Gala,4173,Royal Gala,Royal Gala,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
189,APPLES Royal Gala,4174,Royal Gala,Royal Gala,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
190,APPLES Southern Snap,4176,Southern Snap,Southern Snap,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
191,APPLES Spartan,4177,Spartan,Spartan,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
192,APPLES Spartan,4178,Spartan,Spartan,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
193,APPLES Spartan,4179,Spartan,Spartan,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
194,APPLES Spartan,4180,Spartan,Spartan,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
195,APPLES Stayman,4181,Stayman,Stayman,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
196,APPLES Sturmer Pippin,4182,Sturmer Pippin,Sturmer Pippin,57,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
197,APPLES Stayman,4183,Stayman,Stayman,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
198,APPLES York,4185,York,York,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
199,APPLES York,4187,York,York,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
200,APPLES Winesap,4189,Winesap,Winesap,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
201,APPLES Winesap,4190,Winesap,Winesap,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
202,APPLES Winesap,4191,Winesap,Winesap,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
203,APPLES Winesap,4192,Winesap,Winesap,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
204,APPLES APPLES (ANY),4193,,APPLES (ANY),3,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
205,APPLES Retailer Assigned,4194,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
206,APPLES Retailer Assigned,4195,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
207,APPLES Retailer Assigned,4196,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
208,APPLES Retailer Assigned,4197,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
209,APPLES Retailer Assigned,4198,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
210,APPLES Retailer Assigned,4199,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
211,APPLES Retailer Assigned,4200,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
212,APPLES Retailer Assigned,4201,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
213,APPLES Retailer Assigned,4202,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
214,APPLES Retailer Assigned,4203,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
215,APPLES Retailer Assigned,4204,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
216,APPLES Retailer Assigned,4205,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
217,APPLES Retailer Assigned,4206,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
218,APPLES Retailer Assigned,4207,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
219,APPLES Retailer Assigned,4208,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
220,APPLES Retailer Assigned,4209,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
221,APPLES Retailer Assigned,4210,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
222,APPLES Retailer Assigned,4211,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
223,APPLES Retailer Assigned,4212,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
224,APPLES Retailer Assigned,4213,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
225,APPLES Retailer Assigned,4214,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
226,APPLES Retailer Assigned,4215,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
227,APPLES Retailer Assigned,4216,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
228,APPLES Retailer Assigned,4217,,Retailer Assigned,NA,5,7,APPLES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
229,ALFALFA SPROUTS,4514,,,NA,0,1,ALFALFA SPROUTS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
230,ALMONDS,4924,,,NA,1,2,ALMONDS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
231,ALMONDS Retailer Assigned,4925,,Retailer Assigned,NA,1,2,ALMONDS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
232,ALOE VERA LEAVES,3064,,,NA,0,3,ALOE VERA LEAVES,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
233,Amaranth/Callaloo/Een Choy,3463,,,NA,0,4,Amaranth/Callaloo/Een Choy,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
234,ANISE,3338,,,NA,0,5,ANISE,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
235,APPLE SLICES (Dried Fruit),4860,(Dried Fruit),(Dried Fruit),NA,1,6,APPLE SLICES,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
236,APRICOTS Black,3044,Black,Black,NA,1,8,APRICOTS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
237,APRICOTS Regular,3302,Regular,Regular,NA,1,8,APRICOTS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
238,APRICOTS InterSpecific,3422,InterSpecific,InterSpecific,NA,1,8,APRICOTS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
239,APRICOTS Red,3614,Red,Red,NA,1,8,APRICOTS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
240,APRICOTS Regular,4218,Regular,Regular,NA,1,8,APRICOTS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
241,APRICOTS APRICOTS (ANY),4219,,APRICOTS (ANY),NA,1,8,APRICOTS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
242,APRICOTS (Dried Fruit),4861,(Dried Fruit),(Dried Fruit),NA,1,8,APRICOTS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
243,ARRACACH,3390,,,NA,0,9,ARRACACH,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
244,ARTICHOKES Rouge Salambo (Red),3391,Rouge Salambo (Red),Rouge Salambo (Red),NA,2,10,ARTICHOKES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
245,ARTICHOKES,4084,,,NA,2,10,ARTICHOKES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
246,ARTICHOKES,4516,,,NA,2,10,ARTICHOKES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
247,ARTICHOKES Purple,4517,Purple,Purple,NA,2,10,ARTICHOKES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
248,ARTICHOKES Purple,4518,Purple,Purple,NA,2,10,ARTICHOKES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
249,ARTICHOKES Baby/Cocktail,4519,Baby/Cocktail,Baby/Cocktail,NA,2,10,ARTICHOKES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
250,ARTICHOKES ARTICHOKES (ANY),4520,Retailer Assigned,ARTICHOKES (ANY),NA,2,10,ARTICHOKES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
251,ARTICHOKES,4762,,,NA,2,10,ARTICHOKES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
252,ARUGULA/ROCKET,4884,,,NA,0,11,ARUGULA/ROCKET,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
253,ASPARAGUS Purple,3079,Purple,Purple,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
254,ASPARAGUS Green,3392,Green - Bunch,Green,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
255,ASPARAGUS White,3393,White - Bunch,White,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
256,ASPARAGUS Purple,3394,Purple - Bunch,Purple,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
257,ASPARAGUS Green,4080,Green,Green,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
258,ASPARAGUS Green,4521,Green,Green,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
259,ASPARAGUS White,4522,White,White,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
260,ASPARAGUS White,4523,White,White,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
261,ASPARAGUS Tips,4524,Tips,Tips,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
262,ASPARAGUS ASPARAGUS (ANY),4525,,ASPARAGUS (ANY),53,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
263,ASPARAGUS Retailer Assigned,4526,,Retailer Assigned,NA,2,12,ASPARAGUS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
264,ATEMOYAS,4220,,,NA,0,13,ATEMOYAS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
265,AVOCADOS Pinkerton,3080,Pinkerton,Pinkerton,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
266,AVOCADOS Ripe/Ready-to-Eat,3354,Ripe/Ready-to-Eat,Ripe/Ready-to-Eat,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
267,AVOCADOS Hass,4046,Hass,Hass,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
268,AVOCADOS Green,4221,Green,Green,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
269,AVOCADOS Green,4222,Green,Green,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
270,AVOCADOS Green,4223,Green,Green,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
271,AVOCADOS Green,4224,Green,Green,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
272,AVOCADOS Hass,4225,Hass,Hass,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
273,AVOCADOS Cocktail/Seedless,4226,Cocktail/Seedless,Cocktail/Seedless,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
274,AVOCADOS AVOCADOS (ANY),4227,,AVOCADOS (ANY),66,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
275,AVOCADOS Retailer Assigned,4228,,Retailer Assigned,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
276,AVOCADOS Hass,4770,Hass,Hass,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
277,AVOCADOS Green,4771,Green,Green,NA,3,14,AVOCADOS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
278,BABACO,3303,,,NA,0,15,BABACO,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
279,BASIL,4885,,,NA,1,17,BASIL,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
280,BASIL Opal,4886,Opal,Opal,NA,1,17,BASIL,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
281,BASIL Sweet,4887,Sweet,Sweet,NA,1,17,BASIL,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
282,BAY LEAVES,3062,,,NA,0,18,BAY LEAVES,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
283,BEAN SPROUTS Mung Bean Sprouts,4536,Mung Bean Sprouts,Mung Bean Sprouts,NA,0,19,BEAN SPROUTS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
284,BEANS Helda/Flat,3048,Helda/Flat,Helda/Flat,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
285,BEANS Fine,3049,Fine,Fine,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
286,BEANS Green/French,4066,Green/French,Green/French,15,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
287,BEANS Chinese Long/Snake,4527,Chinese Long/Snake,Chinese Long/Snake,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
288,BEANS Fava/Broad,4528,Fava/Broad,Fava/Broad,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
289,BEANS Lima,4529,Lima,Lima,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
290,BEANS Pole/Runner/Stick,4530,Pole/Runner/Stick,Pole/Runner/Stick,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
291,BEANS Purple Hull,4531,Purple Hull,Purple Hull,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
292,BEANS Shell,4532,Shell,Shell,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
293,BEANS Wax/Yellow,4533,Wax/Yellow,Wax/Yellow,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
294,BEANS Winged,4534,Winged,Winged,NA,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
295,BEANS BEANS (ANY),4535,,BEANS (ANY),89,3,20,BEANS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
296,BEET GREENS,4542,,,NA,0,21,BEET GREENS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
297,BEETS Golden,3273,Golden,Golden,NA,3,22,BEETS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
298,BEETS Baby Golden,4537,Baby Golden,Baby Golden,NA,3,22,BEETS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
299,BEETS Baby Red,4538,Baby Red,Baby Red,NA,3,22,BEETS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
300,BEETS Bunch,4539,Bunch,Bunch,NA,3,22,BEETS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
301,BEETS Loose,4540,Loose,Loose,NA,3,22,BEETS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
302,BEETS BEETS (ANY),4541,,BEETS (ANY),62,3,22,BEETS,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
303,BELGIAN ENDIVE (WITLOOF CHICORY) Red,3395,Red,Red,NA,0,23,BELGIAN ENDIVE (WITLOOF CHICORY),6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
304,BELGIAN ENDIVE (WITLOOF CHICORY),4543,,,NA,0,23,BELGIAN ENDIVE (WITLOOF CHICORY),6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
305,BERRIES Saskatoon,3081,Saskatoon,Saskatoon,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
306,BERRIES Loganberries,3304,Loganberries,Loganberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
307,BERRIES Strawberries,3355,Strawberries - Nominal 500g/1 litre,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
308,BERRIES Strawberries,3356,Strawberries - Nominal250g/1/2 litre,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
309,BERRIES Strawberries,4028,Strawberries,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
310,BERRIES Raspberries,4054,Raspberries - Red,Raspberries,55,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
311,BERRIES Blackberries,4239,Blackberries,Blackberries,72,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
312,BERRIES Blueberries,4240,Blueberries,Blueberries,49,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
313,BERRIES Boysenberries,4241,Boysenberries,Boysenberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
314,BERRIES Cranberries,4242,Cranberries,Cranberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
315,BERRIES Gooseberries,4243,Gooseberries,Gooseberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
316,BERRIES Raspberries,4244,Raspberries - Black,Raspberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
317,BERRIES Raspberries,4245,Raspberries - Golden,Raspberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
318,BERRIES Strawberries,4246,Strawberries,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
319,BERRIES Strawberries,4247,Strawberries,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
320,BERRIES Strawberries,4248,Strawberries,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
321,BERRIES Strawberries,4249,Strawberries,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
322,BERRIES Strawberries,4250,Strawberries,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
323,BERRIES Long-stemmed Strawberries,4251,Long-stemmed Strawberries,Long-stemmed Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
324,BERRIES Strawberries (ANY),4252,,Strawberries (ANY),34,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
325,BERRIES BERRIES (ANY),4253,,BERRIES (ANY),81,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
326,BERRIES Strawberries,4323,Strawberries,Strawberries,NA,2,24,BERRIES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
327,BITTER MELON/BITTER GOURD Foo Qua Foo Qua,4783,Foo Qua,Foo Qua,NA,0,25,"BITTER MELON/BITTER GOURD, Foo Qua",6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
328,BOK CHOY (PAK CHOI) Shanghai,3163,Shanghai,Shanghai,NA,0,26,BOK CHOY (PAK CHOI),6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
329,BOK CHOY (PAK CHOI) Small/Baby,4544,Small/Baby,Small/Baby,NA,0,26,BOK CHOY (PAK CHOI),6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
330,BOK CHOY (PAK CHOI),4545,,,77,2,26,BOK CHOY (PAK CHOI),6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
331,BONIATO See also SWEET POTATO,4546,See also SWEET POTATO,See also SWEET POTATO,NA,0,27,BONIATO,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
332,BORAGE,3419,,,NA,0,28,BORAGE,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
333,BRAZILNUTS,4926,,,NA,0,29,BRAZILNUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
334,BREADFRUIT,4254,,,NA,0,30,BREADFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
335,BROCCOLI Crowns,3082,Crowns,Crowns,NA,2,31,BROCCOLI,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
336,BROCCOLI Baby,3277,Baby,Baby,NA,2,31,BROCCOLI,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
