"mstr_item_id","lbs_per_service","name_commodity","family_id","name_family","item_id","number.y","case_weight","storage_method","category_grouping","material_cost_code","material_cost_name"
204,5,"APPLES",4,"Produce",67015,"OAS93247",42,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",67101,"THG940",40,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",67176,"THG943",38,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",67224,"HX9686",40,"RF","Fresh Food","SB","FA Blue"
204,5,"APPLES",4,"Produce",67300,"OAS999905",46,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",67301,"OAS999906",38,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",67318,"POP901",1,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",67382,"VAP9136",38,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",67383,"VAP9137",38,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",67523,"OAS999907",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",67524,"OAS999908",42,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",67573,"YRY901",1,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",67577,"OAS999909",44,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",67617,"HX9687",12,"RF","Fresh Food","SB","FA Blue"
204,5,"APPLES",4,"Produce",67773,"SF9020",43,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",67862,"OAS999910",46,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",67933,"OAS999914",600,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",68315,"HRY902",1,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",68596,"TG908",40,"RF","Fresh Food","SB","FA Blue"
204,5,"APPLES",4,"Produce",68747,"OAS999915",46,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",68748,"OAS999916",46,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",68990,"OAS999917",46,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",69061,"OAS92847",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",69065,"OAS92853",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",69071,"OAS92854",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",69162,"OAS999918",46,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",69294,"DO9162",46,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",70360,"OAS93547",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",70541,"OAS93559",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",70614,"OAS93567",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",70857,"FUN901",45,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",71017,"OAS93653",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71026,"HX9189",1,"RF","Fresh Food","SB","FA Blue"
204,5,"APPLES",4,"Produce",71057,"OAS93655",35,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71111,"OAS93660",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71213,"OAS999919",1,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71214,"OAS999920",1,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71245,"OAS93668",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71286,"OAS93711",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71329,"OAS93682",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71330,"OAS93681",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71510,"OAS93716",41,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71528,"OAS93720",41,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71529,"OAS93721",4,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71530,"OAS93722",5,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71531,"OAS93717",41,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71541,"OAS93734",41,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71542,"OAS93736",41,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71668,"OAS999921",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71718,"OAS93742",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71719,"OAS93744",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",71847,"THG956",1,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",71914,"THG957",1,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",72051,"THG960",1,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",72213,"THG963",1,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",73251,"GIA903",2,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",73406,"THG964",1,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",73908,"UT9051",40,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",74089,"THG965",1,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",74109,"UT9054",38.5,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",74247,"OAS93962",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74295,"UT9058",38.5,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",74388,"UT9060",40,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",74564,"OAS94036",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74664,"OAS94047",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74757,"OAS94058",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74850,"OAS999100",11,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74857,"OAS999107",912,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74863,"OAS999113",963,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74866,"OAS999116",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74872,"OAS999122",38,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74879,"OAS94065",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74892,"OAS94066",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",74962,"OAS94080",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75001,"OAS94090",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75099,"OAS94103",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75212,"OAS999132",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75215,"OAS999134",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75240,"OAS94107",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75258,"OAS94108",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75306,"OAS94110",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75384,"VPP9003",1,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",75396,"OAS94123",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75400,"VAP9303",1,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",75415,"OAS94124",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75493,"OAS94127",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75503,"OAS999925",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75533,"OAS990311",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75572,"OAS990316",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75675,"OAS999141",44,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75735,"THG968",1,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",75736,"THG969",40,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",75819,"OAS999149",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75890,"OAS999152",44,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",75964,"THG970",1,"RF","Fresh Food","TH","Take Home Gro."
204,5,"APPLES",4,"Produce",76201,"OAS94161",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76203,"OAS94163",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76232,"OAS999155",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76258,"OAS999162",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76297,"OAS94169",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76318,"OAS94170",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76344,"OAS94175",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76404,"OAS999163",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76417,"OAS94179",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76490,"OAS94190",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76576,"OAS999168",44,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76596,"OAS94198",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76607,"VPP9070",40,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",76645,"OAS94200",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76751,"OAS94211",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76830,"OAS94223",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76845,"OAS94226",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76893,"OAS999172",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",76896,"OAS999174",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",77159,"OAS999180",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",77163,"OAS999183",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",77372,"OAS999187",39,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",78463,"VPP9101",50,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",78543,"OAS999938",950,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",78618,"CAD901",44,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",78861,"OAS999946",950,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",78878,"OAS999962",950,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",78879,"OAS999963",1,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",78882,"OAS999964",46,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",78964,"OAS999967",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",78965,"OAS999968",796,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79105,"SHA901",40,"DR","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",79244,"OAS999969",46,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79245,"OAS999970",797,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79247,"OAS999972",790,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79259,"OAS999984",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79575,"OAS94536",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79576,"OAS94537",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79608,"OAS999988",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79612,"OAS999992",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79616,"OAS999994",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79660,"OAS94543",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79758,"OAS94552",39,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79818,"KNB902",43,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",79830,"OAS94559",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79838,"DO9184",40,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",79840,"OAS94560",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79885,"OAS94564",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79904,"LN902",31,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",79933,"OAS999998",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79938,"OAS910002",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",79999,"OAS94574",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80031,"OAS94577",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80087,"OAS94582",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80107,"DO9188",40,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",80134,"OAS910007",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80148,"OAS94590",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80264,"OAS94599",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80281,"OAS910009",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80287,"SVN905",36,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",80326,"OAS94609",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80374,"OAS910012",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80425,"OAS94618",1,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80463,"VAP9394",30,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",80464,"VAP9395",43,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",80523,"OAS94632",1,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80587,"OAS94639",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80644,"VAP9396",36,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",80672,"OAS94648",33,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",80679,"OAS910020",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",81518,"UT9075",36,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",81654,"UT9076",36,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",82327,"OAS910088",11,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",82494,"OAS94857",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",82581,"OAS94867",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",82646,"OAS910121",950,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",82649,"OAS910124",11,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",82708,"ALK901",30,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",82970,"OAS910170",950,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83237,"OAS910179",950,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83385,"VPP9131",36,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",83391,"OAS94941",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83430,"OAS94946",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83438,"OAS94950",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83451,"OAS94954",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83453,"OAS94955",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83482,"OAS910199",1,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83486,"OAS911000",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83664,"OAS910207",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83695,"OAS94978",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83704,"OAS94981",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83733,"OAS94986",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",83851,"YRY902",1,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",84007,"OAS910211",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84271,"OAS910212",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84276,"OAS910217",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84415,"OAS910221",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84438,"OAS95040",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84764,"OAS910224",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84768,"OAS910227",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84803,"OAS95080",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84814,"OAS95081",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84874,"OAS95092",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84886,"OAS95093",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",84975,"OAS910228",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85148,"OAS910229",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85150,"OAS95120",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85159,"OAS95121",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85230,"OAS95131",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85336,"OAS910232",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85362,"OAS95143",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85399,"OAS95148",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85400,"OAS95149",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85430,"OAS95155",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85544,"OAS95170",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85558,"OAS95172",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85581,"OAS910235",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85599,"OAS95175",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85616,"OAS95178",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85663,"OAS95186",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85686,"OAS95187",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",85757,"VAP9413",47,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",85947,"VAP9696",36,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",85963,"SAG901",30,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",86401,"VPP9147",30,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",87611,"OAS910397",50,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",87714,"OAS95394",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",88135,"OAS95426",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",88151,"OAS910423",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",88171,"OAS910442",50,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",88481,"OAS910453",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",88482,"OAS910454",50,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",88590,"OAS910455",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",88703,"OAS910457",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",89141,"OAS910462",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",89165,"UT2138",36,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",89204,"UT2143",36,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",89299,"UT2155",36,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",89442,"OAS043",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",89517,"OAS910465",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",89520,"OAS910468",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",89554,"OAS051",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",89759,"OAS069",30,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",89840,"OAS077",40,"DR","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",89966,"OAS091",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90012,"OAS910472",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90020,"OAS910477",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90077,"OAS098",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90164,"UT519",36,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",90306,"OAS124",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90395,"UT531",36,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",90461,"OAS910480",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90526,"OAS910486",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90572,"OAS156",50,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90622,"OAS168",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90623,"OAS169",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90686,"OAS175",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90726,"VAP002",34,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",90948,"OAS910487",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",90950,"OAS910489",45,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",91098,"OAS218",1,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",91099,"OAS219",40,"RF","Fresh Food","AG","Agriculture"
204,5,"APPLES",4,"Produce",91211,"UT630",38.5,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",91264,"VPP10",38,"DR","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",91287,"VPP18",40,"RF","Fresh Food","LO","Local"
204,5,"APPLES",4,"Produce",91544,"UT1024",42,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",91632,"VAP19",36,"RF","Fresh Food","SY","FA Yellow"
204,5,"APPLES",4,"Produce",91638,"UT1033",40,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",91704,"UT1042",38.5,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",91738,"UT1043",40,"RF","Fresh Food","TF","TEFAP USDA"
204,5,"APPLES",4,"Produce",91807,"VPP48",40,"RF","Fresh Food","LO","Local"
